Local time,Open,High,Low,Close,Volume
24.11.2020 20:00:00.000 GMT+0100,0.73526,0.73537,0.73461,0.73536,1649.85
24.11.2020 21:00:00.000 GMT+0100,0.73537,0.73623,0.73513,0.73615,2813.5801
24.11.2020 22:00:00.000 GMT+0100,0.73614,0.73644,0.73566,0.73597,1246.77
24.11.2020 23:00:00.000 GMT+0100,0.73598,0.73612,0.73544,0.73577,476.66
25.11.2020 00:00:00.000 GMT+0100,0.73579,0.73668,0.73571,0.73659,2423.51
25.11.2020 01:00:00.000 GMT+0100,0.73661,0.73732,0.73608,0.73611,3015.3999
25.11.2020 02:00:00.000 GMT+0100,0.73611,0.73669,0.73589,0.73595,4436.1499
25.11.2020 03:00:00.000 GMT+0100,0.73596,0.73633,0.73522,0.73581,5224.0298
25.11.2020 04:00:00.000 GMT+0100,0.73580,0.73611,0.73525,0.73568,4262.4399
25.11.2020 05:00:00.000 GMT+0100,0.73572,0.73586,0.73534,0.73541,2743.8101
25.11.2020 06:00:00.000 GMT+0100,0.73542,0.73569,0.73339,0.73358,4827.5098
25.11.2020 07:00:00.000 GMT+0100,0.73360,0.73437,0.73249,0.73337,3758.03
25.11.2020 08:00:00.000 GMT+0100,0.73337,0.73537,0.73328,0.73506,4434.5898
25.11.2020 09:00:00.000 GMT+0100,0.73506,0.73626,0.73416,0.73470,6954.6299
25.11.2020 10:00:00.000 GMT+0100,0.73470,0.73521,0.73410,0.73494,4808.8901
25.11.2020 11:00:00.000 GMT+0100,0.73494,0.73518,0.73377,0.73396,3707.1101
25.11.2020 12:00:00.000 GMT+0100,0.73395,0.73425,0.73353,0.73388,3701.1101
25.11.2020 13:00:00.000 GMT+0100,0.73388,0.73489,0.73383,0.73460,2575.3601
25.11.2020 14:00:00.000 GMT+0100,0.73460,0.73563,0.73430,0.73457,4376.52
25.11.2020 15:00:00.000 GMT+0100,0.73456,0.73481,0.73353,0.73373,6204.6099
25.11.2020 16:00:00.000 GMT+0100,0.73373,0.73583,0.73246,0.73506,7872.3901
25.11.2020 17:00:00.000 GMT+0100,0.73505,0.73598,0.73479,0.73585,5158.8999
25.11.2020 18:00:00.000 GMT+0100,0.73586,0.73632,0.73569,0.73622,3033.6001
25.11.2020 19:00:00.000 GMT+0100,0.73621,0.73650,0.73593,0.73609,2367.1599
25.11.2020 20:00:00.000 GMT+0100,0.73610,0.73686,0.73541,0.73649,3174.29
25.11.2020 21:00:00.000 GMT+0100,0.73648,0.73730,0.73626,0.73679,2500.3501
25.11.2020 22:00:00.000 GMT+0100,0.73679,0.73688,0.73636,0.73639,887.55
25.11.2020 23:00:00.000 GMT+0100,0.73618,0.73645,0.73578,0.73621,1807.67
26.11.2020 00:00:00.000 GMT+0100,0.73622,0.73651,0.73617,0.73633,995.14
26.11.2020 01:00:00.000 GMT+0100,0.73633,0.73664,0.73617,0.73646,1911.65
26.11.2020 02:00:00.000 GMT+0100,0.73646,0.73722,0.73637,0.73672,2810.47
26.11.2020 03:00:00.000 GMT+0100,0.73673,0.73697,0.73581,0.73688,2986.6699
26.11.2020 04:00:00.000 GMT+0100,0.73687,0.73740,0.73616,0.73627,2545.3201
26.11.2020 05:00:00.000 GMT+0100,0.73627,0.73658,0.73591,0.73601,1799.3
26.11.2020 06:00:00.000 GMT+0100,0.73601,0.73624,0.73551,0.73594,2515.74
26.11.2020 07:00:00.000 GMT+0100,0.73595,0.73678,0.73589,0.73636,2100.8401
26.11.2020 08:00:00.000 GMT+0100,0.73641,0.73739,0.73605,0.73617,2883.1399
26.11.2020 09:00:00.000 GMT+0100,0.73617,0.73667,0.73564,0.73575,4827.79
26.11.2020 10:00:00.000 GMT+0100,0.73576,0.73661,0.73561,0.73601,3982.78
26.11.2020 11:00:00.000 GMT+0100,0.73600,0.73687,0.73574,0.73642,3321.3701
26.11.2020 12:00:00.000 GMT+0100,0.73640,0.73665,0.73617,0.73643,2142.3301
26.11.2020 13:00:00.000 GMT+0100,0.73644,0.73645,0.73532,0.73617,3134.46
26.11.2020 14:00:00.000 GMT+0100,0.73617,0.73646,0.73561,0.73567,2962.6101
26.11.2020 15:00:00.000 GMT+0100,0.73568,0.73599,0.73537,0.73547,3190.74
26.11.2020 16:00:00.000 GMT+0100,0.73546,0.73633,0.73545,0.73615,2281.6101
26.11.2020 17:00:00.000 GMT+0100,0.73612,0.73637,0.73587,0.73630,1428.84
26.11.2020 18:00:00.000 GMT+0100,0.73630,0.73665,0.73596,0.73622,1483.78
26.11.2020 19:00:00.000 GMT+0100,0.73622,0.73642,0.73620,0.73636,582.54
26.11.2020 20:00:00.000 GMT+0100,0.73635,0.73637,0.73616,0.73622,638.46
26.11.2020 21:00:00.000 GMT+0100,0.73622,0.73710,0.73557,0.73557,1382.6801
26.11.2020 22:00:00.000 GMT+0100,0.73557,0.73690,0.73550,0.73560,999.42
26.11.2020 23:00:00.000 GMT+0100,0.73555,0.73609,0.73521,0.73565,919.39
27.11.2020 00:00:00.000 GMT+0100,0.73564,0.73609,0.73550,0.73560,1348.5699
27.11.2020 01:00:00.000 GMT+0100,0.73565,0.73612,0.73550,0.73611,1958.62
27.11.2020 02:00:00.000 GMT+0100,0.73612,0.73616,0.73523,0.73601,3387.6699
27.11.2020 03:00:00.000 GMT+0100,0.73598,0.73622,0.73527,0.73618,3475.03
27.11.2020 04:00:00.000 GMT+0100,0.73617,0.73717,0.73600,0.73702,2988.5601
27.11.2020 05:00:00.000 GMT+0100,0.73701,0.73759,0.73690,0.73742,2242.1201
27.11.2020 06:00:00.000 GMT+0100,0.73740,0.73800,0.73734,0.73795,2600
27.11.2020 07:00:00.000 GMT+0100,0.73795,0.73819,0.73765,0.73797,2408
27.11.2020 08:00:00.000 GMT+0100,0.73800,0.73808,0.73709,0.73748,2851.24
27.11.2020 09:00:00.000 GMT+0100,0.73748,0.73858,0.73730,0.73840,4069.5801
27.11.2020 10:00:00.000 GMT+0100,0.73840,0.73849,0.73737,0.73760,2980.4399
27.11.2020 11:00:00.000 GMT+0100,0.73760,0.73775,0.73685,0.73702,3011.77
27.11.2020 12:00:00.000 GMT+0100,0.73701,0.73761,0.73679,0.73713,2652.77
27.11.2020 13:00:00.000 GMT+0100,0.73710,0.73750,0.73635,0.73721,2985.8501
27.11.2020 14:00:00.000 GMT+0100,0.73721,0.73826,0.73665,0.73786,3903.1799
27.11.2020 15:00:00.000 GMT+0100,0.73788,0.73921,0.73788,0.73899,5203.25
27.11.2020 16:00:00.000 GMT+0100,0.73899,0.73983,0.73878,0.73950,5944.1099
27.11.2020 17:00:00.000 GMT+0100,0.73954,0.73986,0.73833,0.73850,4570.0698
27.11.2020 18:00:00.000 GMT+0100,0.73850,0.73911,0.73828,0.73910,2057.8999
27.11.2020 19:00:00.000 GMT+0100,0.73909,0.73909,0.73825,0.73849,1525.62
27.11.2020 20:00:00.000 GMT+0100,0.73848,0.73907,0.73839,0.73880,2009.9399
27.11.2020 21:00:00.000 GMT+0100,0.73879,0.73908,0.73829,0.73830,1748.1
27.11.2020 22:00:00.000 GMT+0100,0.73833,0.73921,0.73755,0.73778,6088.6602
29.11.2020 23:00:00.000 GMT+0100,0.73853,0.73899,0.73826,0.73870,406.04
30.11.2020 00:00:00.000 GMT+0100,0.73869,0.74041,0.73868,0.74005,2260.1201
30.11.2020 01:00:00.000 GMT+0100,0.74005,0.74040,0.73933,0.74018,3369.99
30.11.2020 02:00:00.000 GMT+0100,0.74019,0.74070,0.73961,0.74026,4585.29
30.11.2020 03:00:00.000 GMT+0100,0.74027,0.74027,0.73883,0.73904,3645.6699
30.11.2020 04:00:00.000 GMT+0100,0.73903,0.73933,0.73847,0.73870,3182.8
30.11.2020 05:00:00.000 GMT+0100,0.73870,0.73942,0.73829,0.73900,2420.6799
30.11.2020 06:00:00.000 GMT+0100,0.73900,0.73916,0.73849,0.73892,3054.1599
30.11.2020 07:00:00.000 GMT+0100,0.73892,0.73912,0.73790,0.73802,2841.78
30.11.2020 08:00:00.000 GMT+0100,0.73802,0.73863,0.73750,0.73863,4212.6401
30.11.2020 09:00:00.000 GMT+0100,0.73864,0.73864,0.73738,0.73741,5999.8198
30.11.2020 10:00:00.000 GMT+0100,0.73741,0.73875,0.73691,0.73852,5207.73
30.11.2020 11:00:00.000 GMT+0100,0.73851,0.73865,0.73794,0.73831,2596.7
30.11.2020 12:00:00.000 GMT+0100,0.73830,0.73864,0.73789,0.73800,3799.6699
30.11.2020 13:00:00.000 GMT+0100,0.73801,0.73855,0.73724,0.73740,4807.2402
30.11.2020 14:00:00.000 GMT+0100,0.73741,0.73821,0.73719,0.73806,4474.2002
30.11.2020 15:00:00.000 GMT+0100,0.73808,0.73849,0.73678,0.73766,6063.0898
30.11.2020 16:00:00.000 GMT+0100,0.73766,0.73819,0.73570,0.73677,12498.5898
30.11.2020 17:00:00.000 GMT+0100,0.73676,0.73723,0.73468,0.73507,9050.4199
30.11.2020 18:00:00.000 GMT+0100,0.73506,0.73576,0.73503,0.73565,3869.3501
30.11.2020 19:00:00.000 GMT+0100,0.73565,0.73578,0.73519,0.73530,1990.39
30.11.2020 20:00:00.000 GMT+0100,0.73530,0.73541,0.73478,0.73535,2536.6001
30.11.2020 21:00:00.000 GMT+0100,0.73535,0.73538,0.73388,0.73388,3225.3701
30.11.2020 22:00:00.000 GMT+0100,0.73389,0.73444,0.73389,0.73405,1287.96
30.11.2020 23:00:00.000 GMT+0100,0.73407,0.73497,0.73406,0.73444,667
01.12.2020 00:00:00.000 GMT+0100,0.73448,0.73610,0.73448,0.73584,2207.52
01.12.2020 01:00:00.000 GMT+0100,0.73586,0.73621,0.73520,0.73604,2156.1499
01.12.2020 02:00:00.000 GMT+0100,0.73606,0.73624,0.73521,0.73563,2939.98
01.12.2020 03:00:00.000 GMT+0100,0.73561,0.73628,0.73519,0.73598,3223.6201
01.12.2020 04:00:00.000 GMT+0100,0.73600,0.73681,0.73585,0.73645,3543.22
01.12.2020 05:00:00.000 GMT+0100,0.73646,0.73711,0.73638,0.73676,2281.9299
01.12.2020 06:00:00.000 GMT+0100,0.73678,0.73688,0.73635,0.73673,2504.1599
01.12.2020 07:00:00.000 GMT+0100,0.73671,0.73688,0.73610,0.73612,2119.8
01.12.2020 08:00:00.000 GMT+0100,0.73615,0.73684,0.73599,0.73633,3104.0801
01.12.2020 09:00:00.000 GMT+0100,0.73632,0.73730,0.73574,0.73633,5706.7798
01.12.2020 10:00:00.000 GMT+0100,0.73633,0.73651,0.73494,0.73525,5918.7598
01.12.2020 11:00:00.000 GMT+0100,0.73525,0.73541,0.73438,0.73449,4732.8101
01.12.2020 12:00:00.000 GMT+0100,0.73447,0.73539,0.73429,0.73511,3942.8101
01.12.2020 13:00:00.000 GMT+0100,0.73510,0.73536,0.73478,0.73522,3004.46
01.12.2020 14:00:00.000 GMT+0100,0.73522,0.73613,0.73502,0.73599,4330.0298
01.12.2020 15:00:00.000 GMT+0100,0.73600,0.73608,0.73413,0.73520,6277.5298
01.12.2020 16:00:00.000 GMT+0100,0.73524,0.73612,0.73458,0.73549,10190.7998
01.12.2020 17:00:00.000 GMT+0100,0.73548,0.73684,0.73530,0.73540,7535.5298
01.12.2020 18:00:00.000 GMT+0100,0.73540,0.73649,0.73532,0.73634,3895.3101
01.12.2020 19:00:00.000 GMT+0100,0.73632,0.73669,0.73618,0.73663,2548.1399
01.12.2020 20:00:00.000 GMT+0100,0.73662,0.73690,0.73621,0.73638,2261.1599
01.12.2020 21:00:00.000 GMT+0100,0.73640,0.73707,0.73597,0.73687,3073.4299
01.12.2020 22:00:00.000 GMT+0100,0.73687,0.73723,0.73676,0.73707,880.45
01.12.2020 23:00:00.000 GMT+0100,0.73707,0.73769,0.73649,0.73731,871.02
02.12.2020 00:00:00.000 GMT+0100,0.73730,0.73831,0.73720,0.73800,2787.1499
02.12.2020 01:00:00.000 GMT+0100,0.73800,0.73893,0.73714,0.73851,3907.22
02.12.2020 02:00:00.000 GMT+0100,0.73849,0.73849,0.73662,0.73699,4840.7002
02.12.2020 03:00:00.000 GMT+0100,0.73701,0.73814,0.73685,0.73735,3195.75
02.12.2020 04:00:00.000 GMT+0100,0.73736,0.73833,0.73719,0.73822,2204.8201
02.12.2020 05:00:00.000 GMT+0100,0.73823,0.73833,0.73732,0.73736,2196.79
02.12.2020 06:00:00.000 GMT+0100,0.73736,0.73753,0.73633,0.73695,3117.6599
02.12.2020 07:00:00.000 GMT+0100,0.73695,0.73760,0.73664,0.73709,2435.8999
02.12.2020 08:00:00.000 GMT+0100,0.73710,0.73927,0.73685,0.73818,4874.3501
02.12.2020 09:00:00.000 GMT+0100,0.73818,0.73864,0.73687,0.73745,6798.27
02.12.2020 10:00:00.000 GMT+0100,0.73747,0.73882,0.73739,0.73811,5104.8198
02.12.2020 11:00:00.000 GMT+0100,0.73811,0.73821,0.73722,0.73768,3522.48
02.12.2020 12:00:00.000 GMT+0100,0.73768,0.73841,0.73665,0.73680,3155.9099
02.12.2020 13:00:00.000 GMT+0100,0.73680,0.73694,0.73509,0.73562,5485.8701
02.12.2020 14:00:00.000 GMT+0100,0.73562,0.73691,0.73558,0.73564,5868.04
02.12.2020 15:00:00.000 GMT+0100,0.73565,0.73651,0.73515,0.73649,7504.3701
02.12.2020 16:00:00.000 GMT+0100,0.73648,0.73834,0.73646,0.73794,8344.4102
02.12.2020 17:00:00.000 GMT+0100,0.73795,0.73967,0.73784,0.73937,4891.6099
02.12.2020 18:00:00.000 GMT+0100,0.73939,0.74011,0.73919,0.73961,2658.6799
02.12.2020 19:00:00.000 GMT+0100,0.73962,0.73999,0.73935,0.73962,1712.26
02.12.2020 20:00:00.000 GMT+0100,0.73962,0.74058,0.73911,0.74015,2788.1699
02.12.2020 21:00:00.000 GMT+0100,0.74013,0.74092,0.74001,0.74047,2202.04
